Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Opponent Position(x),Opponent Position(y),score,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,7,in_play,Forehand,Slice,52.691422,23,0,0,no_mans_land,ad,near,-1.893336,4.958065,out,deuce,far,-3.560484,24.552542,0.852592,down the line,In,FALSE,11:53:26,445.290009,-1.54738,5.161117,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,8,in_play,Overhead,Flat,95.993217,23,0,0,no_mans_land,ad,far,2.632567,21.760582,no_mans_land,ad,near,-1.470918,5.313406,2.912731,---,In,FALSE,11:53:28,447.26001,-1.608968,25.110933,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,108.625687,24,0,0,no_mans_land,deuce,near,2.662027,3.28289,no_mans_land,deuce,far,-0.384702,23.267712,2.030801,out wide,Out,FALSE,11:53:50,469.299988,3.502776,-2.047214,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Flat,95.975105,25,0,0,service_box,deuce,near,2.029113,6.566399,out,deuce,far,-0.988155,24.079039,2.477569,down the T,In,FALSE,11:53:57,476.369995,3.625951,-2.301028,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,77.063675,25,0,0,no_mans_land,deuce,far,-0.02263,19.950588,out,deuce_alley,near,4.141201,-1.894925,0.690266,down the line,In,FALSE,11:53:58,477.670013,-0.654365,24.400253,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,91.305031,25,0,0,out,deuce,near,2.78343,-0.422801,out,deuce,far,-0.189174,25.322407,1.336532,cross court,Out,FALSE,11:54:00,479.230011,0.792033,-0.981193,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,none,Feed,Topspin,72.677818,25,0,0,no_mans_land,ad,far,2.541821,20.171528,out,deuce,near,2.218955,-1.264778,0.663161,---,In,FALSE,11:54:01,480.429993,2.220111,-1.284425,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,106.014793,26,0,0,no_mans_land,ad_alley,near,-4.276978,3.942807,no_mans_land,ad,far,0.490306,23.384995,1.742374,out wide,Out,FALSE,11:54:23,502.890015,-3.914906,-2.14874,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Flat,94.780136,26,0,0,service_box,ad,near,-2.858862,5.871797,no_mans_land,ad,far,0.399788,22.928129,1.503021,out wide,In,FALSE,11:54:30,509.529999,-3.975251,-1.742637,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,74.434586,26,0,0,no_mans_land,ad,far,1.197402,20.288458,out,ad_alley,near,-4.77682,-0.890608,0.959583,inside in,In,FALSE,11:54:31,510.769989,0.64117,24.400253,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,86.390236,26,0,0,service_box,deuce,far,-1.257965,12.347778,out,ad,far,1.938595,23.89366,0.972979,down the line,Net,FALSE,11:54:33,512.460022,-3.070071,-1.235008,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,107.124817,28,0,0,service_box,deuce,near,3.447229,5.516457,out,deuce,far,-0.47522,23.841862,2.434055,out wide,In,FALSE,11:54:57,536.440002,4.322237,-1.691874,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,68.824417,28,0,0,service_box,ad,far,1.214451,16.176664,out,deuce_out,near,5.619663,-1.641111,0.948664,down the line,In,FALSE,11:54:58,537.549988,-0.626083,23.638809,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,69.797768,28,0,0,no_mans_land,ad,near,-2.245287,2.06458,no_mans_land,deuce,far,-0.771911,21.760582,0.968748,down the line,In,FALSE,11:54:59,539.030029,1.99894,-1.539585,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,82.170303,28,0,0,service_box,ad,near,-2.298982,11.698612,out,ad,near,-2.22342,-2.446724,0.904489,cross court,Net,FALSE,11:55:01,540.630005,-0.02263,16.836582,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Flat,111.781197,29,0,0,service_box,ad,near,-1.229537,6.582478,no_mans_land,ad,far,0.776261,23.636063,2.088711,down the T,In,FALSE,11:55:20,559.23999,-4.126115,-1.996451,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,74.519035,29,0,0,no_mans_land,ad,far,0.456413,20.254881,out,ad,near,-2.2888,-1.64165,0.769977,inside out,In,FALSE,11:55:21,560.400024,0.852378,23.384995,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,60.88464,29,0,0,no_mans_land,ad,near,-2.415422,2.622491,no_mans_land,ad,far,0.316835,22.775841,1.001056,inside out,In,FALSE,11:55:22,561.77002,-0.656256,-0.067461,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Slice,57.370483,29,0,0,out,ad,far,2.270495,24.197201,out,ad,near,-2.799398,-1.280594,0.995624,cross court,Out,FALSE,11:55:24,563.460022,-0.14332,17.547262,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,serve,Serve,Slice,126.685387,31,0,0,service_box,deuce,near,3.386884,6.734766,out,deuce,far,-0.807119,24.146439,2.434055,out wide,In,false,05:20:43,581.580017,4.231719,-2.199503,30-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,67.077065,31,0,0,no_mans_land,deuce,far,-0.166276,19.509993,out,deuce_out,near,5.649836,-2.047214,1.034687,down the line,In,false,05:20:44,582.780029,-0.565738,24.603304,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,115.068542,31,0,0,service_box,deuce,far,-1.059257,12.26635,out,deuce,far,-0.565738,24.654068,1.398203,cross court,Net,false,05:20:46,584.47998,2.119631,-1.641111,30-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,114.295456,32,0,0,service_box,ad,near,-2.285581,6.937818,out,ad,far,0.520479,24.146439,2.434055,out wide,In,false,05:21:01,599.77002,-4.427842,-2.605606,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Slice,84.531929,32,0,0,no_mans_land,deuce,far,-0.153347,20.615679,out,ad,near,-3.935896,-1.534332,0.892581,inside in,In,false,05:21:01,599.77002,-0.02263,19.070148,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,FH Volley,Topspin,62.580685,32,0,0,no_mans_land,deuce,near,3.839474,0.287879,no_mans_land,deuce,far,-0.113148,18.968624,1.068722,cross court,In,false,05:21:02,600.76001,-3.009725,-1.691874,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,51.938656,32,0,0,no_mans_land,ad,far,2.003505,19.667349,out,deuce_alley,near,4.80486,-1.968285,0.935284,down the line,In,false,05:21:05,603.580017,0.701515,16.532005,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,BH Volley,Topspin,47.185738,32,0,0,no_mans_land,deuce_alley,near,4.80486,2.216869,service_box,ad,far,1.48235,17.993532,1.068722,down the line,Out,false,05:21:20,618.440002,2.089458,-1.539585,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Slice,94.167702,33,0,0,service_box,deuce,far,-0.92781,16.959322,no_mans_land,deuce,near,1.031169,-0.103813,2.353603,down the T,In,FALSE,11:56:25,624.580017,-3.220934,24.654068,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Flat,77.946205,33,0,0,no_mans_land,ad,near,-1.211871,4.584765,out,deuce,far,-1.742473,24.541342,1.05078,inside in,In,FALSE,11:56:26,625.830017,1.154105,-0.57509,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Slice,68.417938,33,0,0,no_mans_land,ad,far,1.244623,22.166685,no_mans_land,ad,near,-1.269821,-0.399874,0.836437,cross court,In,FALSE,11:56:28,627.25,-1.018328,24.603304,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,66.603256,33,0,0,no_mans_land,deuce,near,1.09376,3.056831,no_mans_land,ad,far,1.481063,23.850897,1.056432,down the line,In,FALSE,11:56:29,629,-0.776947,-0.828905,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Topspin,78.240105,33,0,0,no_mans_land,deuce,far,-1.923509,19.983881,out,deuce,near,0.674732,-0.887109,0.875181,cross court,In,FALSE,11:56:31,630.580017,-0.052802,25.21246,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Forehand,Slice,69.667107,33,0,0,no_mans_land,ad,near,-2.889035,2.978312,out,deuce,far,-3.190762,24.857119,1.087365,down the line,In,FALSE,11:56:33,632.22998,1.123932,-0.422801,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,7,in_play,Backhand,Flat,77.135437,33,0,0,service_box,deuce,near,0.64117,11.8872,out,ad,near,-3.304196,-1.250805,0.746874,down the line,Net,FALSE,11:56:34,633.73999,-0.445047,24.603304,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Slice,84.906319,34,0,0,service_box,deuce,near,2.563804,11.505575,no_mans_land,ad,near,-0.324356,0.29121,2.744649,out wide,Net,FALSE,11:56:54,653.169983,2.813603,24.755592,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Kick,84.424606,34,0,0,service_box,ad,far,3.718784,16.481241,no_mans_land,ad,near,-0.063019,-0.375435,2.607255,out wide,In,FALSE,11:57:00,659.349976,3.417057,23.740335,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Flat,82.671417,34,0,0,no_mans_land,deuce_out,near,5.699294,1.330274,no_mans_land,ad,far,3.542122,23.268347,1.41059,down the line,Out,FALSE,11:57:01,660.630005,-1.048501,-0.778142,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Slice,105.152199,36,0,0,service_box,deuce,far,-2.014027,17.212408,no_mans_land,deuce,near,1.025308,-0.029063,2.560586,down the T,In,FALSE,11:57:27,686.469971,-3.251107,24.654068,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,111.615578,36,0,0,service_box,ad,far,0.657252,18.137447,out,deuce,far,-2.074372,25.567799,0.994186,down the line,Net,FALSE,11:57:28,687.72998,1.425659,-0.372039,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,100.824493,38,0,0,service_box,ad,far,3.960165,16.988871,out,ad,near,-0.376671,-0.589799,2.489679,out wide,In,FALSE,11:57:47,706.340027,2.78343,24.603304,30-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Slice,48.839111,38,0,0,service_box,ad,far,2.194709,17.673227,no_mans_land,ad,far,3.879665,23.201571,1.576883,cross court,Net,FALSE,11:57:48,707.419983,-0.686429,0.693982,30-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,85.390572,39,0,0,no_mans_land,ad,far,1.787732,19.323963,no_mans_land,deuce,near,0.749563,-0.394962,2.513923,down the T,Out,FALSE,11:58:05,724.799988,-3.190762,24.654068,40-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Flat,90.785118,39,0,0,service_box,deuce,far,-1.015335,17.547262,no_mans_land,deuce,near,1.087027,-0.148424,2.600566,down the T,In,FALSE,11:58:12,731.799988,-2.979553,23.537283,40-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,76.136963,39,0,0,no_mans_land,deuce_alley,near,4.654137,2.861338,out,deuce,far,-1.363879,25.195826,1.350134,down the line,Out,FALSE,11:58:13,733.080017,1.274796,-0.676616,40-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,114.017487,42,0,0,service_box,deuce,far,-0.812558,17.598026,no_mans_land,deuce,near,0.561678,0.157337,2.529037,down the T,In,FALSE,11:58:34,753.409973,-3.673524,25.364748,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Slice,57.469231,42,0,0,no_mans_land,deuce,near,0.852378,2.013817,out,deuce,far,-2.285581,25.720089,1.171934,inside out,In,FALSE,11:58:35,754.52002,0.76186,1.303137,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,85.138069,42,0,0,no_mans_land,ad,far,2.773694,19.82942,no_mans_land,deuce,near,0.466763,-0.473444,1.302222,down the line,In,FALSE,11:58:37,756.799988,0.128234,24.755592,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,60.641502,42,0,0,service_box,deuce,near,1.968768,6.988581,out,ad,far,2.240322,25.364748,1.09663,down the line,In,FALSE,11:58:39,758.22998,-0.535565,-0.676616,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Topspin,108.477356,42,0,0,service_box,deuce,near,3.11533,11.8872,no_mans_land,deuce,near,1.49604,1.479661,1.137049,cross court,Net,FALSE,11:58:40,760.030029,0.098061,24.654068,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,116.164146,43,0,0,service_box,ad,far,2.247441,18.040007,out,ad,near,-0.445047,-0.118224,2.741588,down the T,In,FALSE,11:58:57,776.849976,3.718784,25.263222,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,73.515427,43,0,0,out,deuce_alley,near,4.201547,-3.265523,out,ad_alley,far,4.35241,25.009407,1.518335,down the line,Out,FALSE,11:58:58,778.030029,-0.14332,3.942807,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,122.310265,44,0,0,service_box,deuce,far,-1.706619,18.204763,out,deuce,near,1.156143,-0.577112,2.555505,down the T,In,FALSE,11:59:13,792.440002,-2.858862,24.857119,15-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,92.469307,44,0,0,no_mans_land,ad,near,-0.746774,4.044333,out,deuce,far,-4.095942,25.466274,0.980485,down the line,In,FALSE,11:59:14,793.630005,0.339443,4.095096,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,BH Volley,Slice,52.29353,45,0,0,out,ad,far,2.160819,24.564814,no_mans_land,ad,near,-0.766733,5.036949,1.068722,cross court,Out,false,05:24:26,804.640015,-0.490654,25.21246,15-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,112.22641,45,0,0,service_box,deuce,near,2.157796,11.001493,out,ad,near,-0.492591,-0.21975,2.575886,out wide,Net,FALSE,11:59:31,811.080017,3.447229,25.161695,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Flat,85.807663,45,0,0,service_box,ad,far,2.391185,16.524117,no_mans_land,ad,near,-0.053583,0.02001,2.546916,out wide,In,FALSE,11:59:37,817.070007,3.658438,24.50178,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,82.504028,45,0,0,no_mans_land,ad,near,-2.134717,2.572209,out,ad,far,3.447229,25.193846,0.923778,inside out,In,FALSE,11:59:39,818.429993,-0.716601,-0.372039,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,78.626205,45,0,0,no_mans_land,deuce,far,-1.470918,20.440748,out,ad,near,-2.919207,-1.788617,-0.040559,down the line,In,FALSE,11:59:40,819.77002,2.391185,24.806356,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,78.865578,45,0,0,service_box,deuce,near,2.402448,5.973323,out,deuce,far,-0.384702,25.931599,0.733269,cross court,In,FALSE,11:59:42,821.530029,-0.716601,-1.082719,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Slice,60.32925,45,0,0,no_mans_land,ad,far,2.789333,20.449095,out,deuce,near,2.969255,-0.676616,1.192656,down the line,In,FALSE,11:59:43,823,-0.626083,25.009407,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Flat,67.663635,45,0,0,service_box,ad,near,-1.50195,6.337547,no_mans_land,ad,far,2.904121,23.585081,0.918021,cross court,In,FALSE,11:59:45,825,-0.14332,-0.981193,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Topspin,67.757507,45,0,0,service_box,ad,near,-1.726878,11.047985,no_mans_land,ad,near,-3.01037,-0.357023,0.705748,cross court,Net,FALSE,11:59:47,826.599976,1.154105,24.552542,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,107.216736,47,0,0,service_box,deuce,far,-1.832991,17.547262,no_mans_land,deuce,near,0.396474,-0.162078,2.617315,down the T,In,FALSE,12:00:12,852.030029,-3.522661,25.466274,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,76.633583,47,0,0,out,deuce,near,1.455832,-0.625853,out,deuce,far,-3.205766,26.273922,0.976221,cross court,Out,FALSE,12:00:14,853.150024,1.154105,1.049322,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,none,Feed,Topspin,67.710175,47,0,0,out,ad_alley,far,4.524024,24.588503,no_mans_land,deuce,near,0.976043,-0.442686,0.686507,---,Out,FALSE,12:00:15,854.530029,0.97294,-0.434598,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,123.159897,48,0,0,service_box,deuce,near,2.059353,11.184914,no_mans_land,ad,near,-0.264269,-0.380577,2.574178,out wide,Net,FALSE,12:00:27,866.51001,3.960165,24.857119,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Slice,93.179741,48,0,0,service_box,ad,far,2.300667,17.293447,no_mans_land,ad,near,-0.653245,0.034065,2.619484,out wide,In,FALSE,12:00:34,873.440002,3.960165,24.957119,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,93.534348,48,0,0,no_mans_land,ad,near,-1.25971,4.145859,out,ad,far,3.386884,25.183491,1.094609,inside out,In,FALSE,12:00:35,874.830017,-0.686429,-0.57509,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,74.295647,48,0,0,no_mans_land,ad,far,2.127852,22.217449,no_mans_land,ad,near,-2.077418,-0.125165,1.067532,cross court,In,FALSE,12:00:36,876.099976,2.059286,24.958645,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,77.584068,48,0,0,out,ad,near,-0.445047,-1.031956,out,ad,far,2.692912,24.988972,0.897661,cross court,Out,FALSE,12:00:38,877.51001,-0.535565,-0.879668,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,110.676033,50,0,0,no_mans_land,deuce_alley,far,-4.820086,18.613283,no_mans_land,deuce,near,1.416789,0.315591,3.140746,out wide,Out,FALSE,12:00:57,896.969971,-3.854561,25.009407,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,88.912987,50,0,0,service_box,deuce,far,-1.742473,16.887344,no_mans_land,deuce,near,0.681502,-0.22879,2.645915,down the T,In,FALSE,12:01:09,908.72998,-3.703697,24.755592,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,66.930717,50,0,0,no_mans_land,deuce,near,0.128234,3.435178,out,deuce,far,-2.587308,25.519695,0.954005,cross court,In,FALSE,12:01:10,910.080017,0.671342,-0.625853,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,69.452293,50,0,0,service_box,deuce,far,-2.436444,15.009118,out,deuce,near,1.043986,-1.844162,1.250324,cross court,In,FALSE,12:01:12,911.929993,0.098061,24.907883,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Slice,59.417713,50,0,0,no_mans_land,deuce,near,3.56792,1.88035,no_mans_land,deuce,far,-3.40197,23.404043,0.978671,cross court,In,FALSE,12:01:14,913.72998,0.399788,-1.082719,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Topspin,81.74968,50,0,0,no_mans_land,ad,far,3.175675,22.572788,out,deuce,near,4.111028,-0.828905,0.933119,down the line,In,FALSE,12:01:16,915.72998,-0.988155,24.50178,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,57.809563,50,0,0,no_mans_land,deuce,near,1.09376,5.465694,out,ad,far,2.66274,25.161695,1.548693,down the line,In,FALSE,12:01:18,917.25,1.395487,2.216869,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,FH Volley,Flat,73.495758,50,0,0,no_mans_land,ad,far,3.175675,22.978891,service_box,deuce,near,0.9425,5.516457,1.874631,down the line,In,FALSE,12:01:19,918.539978,1.365314,25.263222,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,Backhand,Slice,56.296318,50,0,0,out,ad,near,-0.47522,-0.676616,out,ad,far,3.145503,25.618563,1.958908,cross court,Out,FALSE,12:01:20,919.72998,1.335141,9.577488,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,124.046341,53,0,0,service_box,ad,far,3.839474,17.344212,no_mans_land,ad,near,-0.527233,0.017746,2.657457,out wide,In,FALSE,12:01:39,938.22998,3.477402,25.21246,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Slice,61.471756,53,0,0,no_mans_land,deuce,near,0.636344,4.551962,out,ad_alley,far,5.106727,25.012819,1.114513,down the line,In,FALSE,12:01:40,939.280029,-0.14332,1.963055,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,FH Volley,Flat,64.347191,53,0,0,service_box,ad,near,-1.060471,11.629715,service_box,deuce,near,0.636344,5.668746,1.80937,down the line,Net,FALSE,12:01:41,940.609985,2.149804,24.755592,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,117.487404,54,0,0,service_box,ad,near,-0.956061,11.390334,no_mans_land,deuce,near,0.548444,0.074542,2.618626,down the T,Net,FALSE,12:01:57,956.710022,-3.854561,25.009407,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,91.288544,54,0,0,service_box,deuce,far,-2.784032,16.887344,no_mans_land,deuce,near,0.587137,0.327126,2.6071,out wide,In,FALSE,12:02:03,962.599976,-3.703697,24.755592,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,79.311729,54,0,0,no_mans_land,deuce,near,1.54635,0.947797,out,deuce_alley,far,-4.133633,25.333952,0.927332,down the line,In,FALSE,12:02:04,963.969971,1.576523,-0.625853,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,48.919956,54,0,0,service_box,ad,far,2.149804,18.105654,out,deuce,near,2.451531,-1.590348,2.406881,down the line,In,FALSE,12:02:06,965.409973,0.158407,23.740335,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,87.482285,54,0,0,no_mans_land,deuce,near,3.066651,4.501199,no_mans_land,ad,far,2.723085,21.415304,1.560409,inside in,In,FALSE,12:02:08,967.799988,-0.384702,-1.7934,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Topspin,73.534325,54,0,0,service_box,ad,far,2.384018,18.054892,out,deuce,near,3.504668,-2.199503,0.779592,down the line,In,FALSE,12:02:09,969,1.576523,16.988871,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,BH Volley,Flat,27.874657,54,0,0,service_box,ad,near,-1.262719,6.417475,service_box,ad,far,2.384018,16.810427,1.375943,cross court,In,FALSE,12:02:10,969.97998,3.960165,-2.14874,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,102.580658,56,0,0,service_box,ad,far,2.179976,17.388409,out,ad,near,-0.414874,-0.168987,2.598583,down the T,In,FALSE,12:02:28,987.580017,3.960165,24.957119,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,76.359955,56,0,0,no_mans_land,ad,near,-1.294751,3.611105,out,ad,far,3.629202,25.184746,0.833567,inside out,In,false,05:27:31,988.929993,-0.686429,0.846271,40-ad,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,71.638412,56,0,0,no_mans_land,ad_alley,far,4.382583,22.572788,out,ad,near,-1.440746,-0.609576,0.053638,down the line,Out,FALSE,12:02:31,990.369995,1.606696,24.857119,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,none,Feed,Flat,77.445656,56,0,0,no_mans_land,deuce,near,1.824535,4.226625,out,ad_alley,far,4.486014,25.009321,1.13789,---,In,FALSE,12:02:32,991.929993,4.475027,25.013243,40-ad,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,94.337456,58,0,0,service_box,deuce,near,2.827968,7.548411,no_mans_land,deuce,far,-0.758137,23.583879,2.833502,out wide,In,FALSE,12:02:48,1007.530029,3.356711,-0.422801,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,63.20927,58,0,0,no_mans_land,ad,far,0.098061,19.456778,out,deuce_alley,near,5.468799,-0.291361,0.971815,down the line,In,FALSE,12:02:49,1008.77002,-0.445047,23.943386,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Topspin,81.252472,58,0,0,service_box,ad,near,-1.973583,5.973675,out,deuce,far,-0.686424,25.485647,1.154173,down the line,In,FALSE,12:02:51,1010.380005,3.054984,-0.828905,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,58.651642,58,0,0,service_box,ad,far,0.701515,16.476685,out,ad,near,-2.957942,-0.57509,0.901069,cross court,In,FALSE,12:02:52,1011.909973,0.610997,20.237696,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,FH Volley,Flat,68.851624,58,0,0,out,ad,near,-1.221023,-0.625853,service_box,ad,far,0.09221,17.685472,0.916391,cross court,Out,FALSE,12:02:53,1013.059998,-1.018328,-0.727379,0-0,,,,,,,,,,,,,,,,
